,timestamp,open,close,volume,binary_representation,MACD,Signal_Line,RSI,Upper_Band,Lower_Band
26,10:00,1.119275,1.11907,3228,0,3.394565364889246e-05,0.00011359825148889093,35.8070500927644,1.1200026812304162,1.1188963187695837
27,10:15,1.119075,1.119345,4050,1,3.284625189392543e-05,9.744785156989784e-05,45.00907441016259,1.1199796280984684,1.1189548719015316
28,10:30,1.119355,1.11889,3819,0,-4.6857153146451225e-06,7.702113819298926e-05,34.76821192052938,1.1200154303636642,1.1188855696363356
29,10:45,1.1189,1.118835,4029,0,-3.842516865115719e-05,5.393187682415997e-05,34.94176372712218,1.1200500664558932,1.118792933544107
30,11:00,1.118835,1.11917,3692,1,-3.769767290440207e-05,3.560596687844757e-05,39.56723338485306,1.1200421565122112,1.1187678434877888
31,11:15,1.119165,1.118925,4015,0,-5.6242254038441075e-05,1.723632269506984e-05,39.56723338485306,1.1200536289266871,1.1187088710733128
32,11:30,1.11892,1.118485,3681,0,-0.00010523026200348617,-7.256994244641366e-06,35.26170798897907,1.1200611938898148,1.1185663061101854
33,11:45,1.118485,1.1186,3614,1,-0.0001332381854859399,-3.245323249290108e-05,36.99731903485449,1.1200597606979408,1.1184657393020594
34,12:00,1.118595,1.118495,3473,0,-0.00016203939977588178,-5.837046594949722e-05,38.33333333333487,1.1200204484613026,1.1183735515386974
35,12:15,1.11849,1.11833,3344,0,-0.00019592024402248498,-8.588042156409479e-05,33.65785813630252,1.1199944382709073,1.1182585617290925
36,12:30,1.118325,1.117845,3550,0,-0.0002589218143693728,-0.00012048870012515039,28.518057285182607,1.1200002885861555,1.1180527114138443
37,12:45,1.117845,1.11829,3111,1,-0.0002698327676111667,-0.00015035751362235366,42.45660881175065,1.1199484987008657,1.1179735012991345
38,13:00,1.11829,1.118325,3128,1,-0.0002725141951642751,-0.00017478884993073795,35.86309523809621,1.1198844386836382,1.1179145613163617
39,13:15,1.118305,1.118335,3469,1,-0.0002707117330458253,-0.00019397342655375543,36.0534124629102,1.1198002930954132,1.1178752069045872
40,13:30,1.11834,1.11856,3213,1,-0.0002482657956817125,-0.00020483190037934686,42.47787610619503,1.1197394008104058,1.1178585991895944
41,13:45,1.11856,1.118435,2812,0,-0.00023782221745438648,-0.0002114299637943548,35.95679012345788,1.1196372746942274,1.1178537253057725
42,14:00,1.118435,1.1187,2790,1,-0.0002057901009804297,-0.0002103019912315698,46.885245901640786,1.1195048790300184,1.1178991209699813
43,14:15,1.118705,1.118805,2861,1,-0.00016997245871763766,-0.0002022360847287834,49.51612903225849,1.119500682678427,1.1178983173215729
44,14:30,1.1188,1.11841,2765,0,-0.00017148316681692144,-0.00019608550114641102,37.97468354430335,1.1194190969874867,1.1178934030125136
45,14:45,1.118415,1.118755,2689,1,-0.00014319117838401674,-0.00018550663659393216,47.39263803680997,1.11933773981767,1.11792276018233
46,15:00,1.118755,1.1196,2944,1,-5.198587487220685e-05,-0.00015880248424958711,65.21145975443247,1.1194659814417502,1.1178475185582497
47,15:15,1.119605,1.11964,2937,1,2.325458656726731e-05,-0.00012239107008621622,64.48467966573637,1.1195419874617443,1.1178010125382558
48,15:30,1.11966,1.119575,3182,0,7.675347132396482e-05,-8.256216180418003e-05,65.21126760563268,1.1196621042340857,1.1177493957659141
49,15:45,1.119575,1.119515,5352,0,0.00011300754375342947,-4.344822069265813e-05,67.19883889695127,1.1197615619870325,1.1177179380129676
50,16:00,1.11952,1.119785,4036,1,0.00016166235783621197,-2.426104986884109e-06,80.03095975232219,1.1198800750727673,1.117660924927233
51,16:15,1.119775,1.120545,4924,1,0.00025856670097423873,4.977245620534046e-05,81.8053596614944,1.1202158394391661,1.117487160560834
52,16:30,1.12055,1.120515,3265,0,0.0003291491156722781,0.000105647788098728,80.93220338983038,1.1204932405827115,1.1174127594172882
53,16:45,1.12052,1.120295,4713,0,0.0003631478837042845,0.00015714780721983932,76.13333333333493,1.1206794002448195,1.1173960997551804
54,17:00,1.1203,1.119515,4903,0,0.00032342443548238897,0.00019040313287234926,61.09175377468163,1.1207227630612118,1.1174547369387882
55,17:15,1.119515,1.118545,5161,0,0.00021123740983308714,0.00019456998826449684,51.067961165046924,1.1207152217712544,1.1174837782287455
56,17:30,1.118555,1.11813,3464,0,8.782891498126943e-05,0.00017322177360785138,44.6226415094342,1.1206873642608992,1.1175401357391006
57,17:45,1.11813,1.11756,3246,0,-5.5329636996725995e-05,0.0001275114914869359,39.202081526452865,1.1207613036152235,1.1173931963847763
58,18:00,1.117555,1.11724,4287,0,-0.00019238742402194475,6.353170838515979e-05,39.71880492091437,1.1208710100250354,1.1171749899749643
59,18:15,1.117245,1.116495,4199,0,-0.0003570066312466036,-2.0575959541192886e-05,31.44499178981907,1.121081646414453,1.1167803535855467
60,18:30,1.116465,1.1157,3534,0,-0.0005453321453829929,-0.0001255271967095529,17.7152317880784,1.1213779733792577,1.116198026620742
61,18:45,1.11569,1.115765,4099,1,-0.0006814808285906526,-0.00023671792308577286,18.054410552347704,1.1215752171073308,1.1157337828926694
62,19:00,1.115775,1.114315,4078,0,-0.0008960533772168766,-0.0003685850139119937,14.697986577179663,1.1219412771038078,1.1149292228961925
63,19:15,1.11431,1.114265,3758,0,-0.0010579429423545061,-0.0005064565996004962,14.717741935482465,1.1221715490975757,1.1142449509024241
64,19:30,1.11427,1.114045,3458,0,-0.001190273023959687,-0.0006432198844723343,11.163734776723643,1.1223657958674609,1.1136142041325392
65,19:45,1.11406,1.1135,2774,0,-0.0013238618568531813,-0.0007793482789485039,0.9059233449474817,1.122520780151756,1.1129337198482439
66,20:00,1.11351,1.11344,2906,0,-0.0014182250523468998,-0.000907123633628183,0.9021512838304346,1.1224897262311375,1.1123487737688624
67,20:15,1.11344,1.112825,3771,0,-0.0015250540510689525,-0.001030709717116337,0.8552631578944982,1.122428844897885,1.1117281551021152
68,20:30,1.112825,1.11334,2763,1,-0.0015502898301122947,-0.0011346257397155286,7.907293796864593,1.122230015145738,1.1113034848542616
69,20:45,1.11333,1.11329,2316,0,-0.0015563829352875924,-0.0012189771788299415,9.041309431021347,1.1219685829086732,1.110942417091327
70,21:00,1.113295,1.1137,2199,1,-0.0015107136252647813,-0.0012773244681169096,15.444617784711525,1.1215613330570537,1.1107411669429461
71,21:15,1.11369,1.1134,2597,0,-0.0014816483410557968,-0.001318189242704687,16.12377850162875,1.12091854424161,1.1106694557583894
72,21:30,1.1134,1.11367,2388,1,-0.0014204530518204805,-0.001338642004527846,20.68965517241392,1.120144866207474,1.1107586337925262
73,21:45,1.11367,1.11369,2069,1,-0.0013547250838801261,-0.001341858620398302,23.858341099722296,1.1192785676659107,1.110964432334089
74,22:00,1.11369,1.113425,2203,0,-0.0013089299513471264,-0.001335272886588067,26.473629782836227,1.1184821019947053,1.1111518980052946
75,22:15,1.11342,1.11317,2459,0,-0.0012784758737061086,-0.0013239134840116755,24.179104477614345,1.1178306340421276,1.1112658659578722
76,22:30,1.113175,1.11302,2124,0,-0.0012520121277057594,-0.0013095332127504922,32.61744966443088,1.1171719941899358,1.1114135058100645
77,22:45,1.11302,1.11281,2073,0,-0.001233762615851397,-0.0012943790933706734,31.274131274133225,1.1165588568192268,1.1115516431807733
78,23:00,1.11281,1.112605,2427,0,-0.0012217578687763186,-0.0012798548484518027,31.39534883721204,1.115909021769881,1.111737978230119
79,23:15,1.112615,1.11278,1957,1,-0.0011844691596003543,-0.001260777710681513,39.71428571428894,1.115349724775397,1.1119257752246032
80,23:30,1.11278,1.112705,1801,0,-0.0011477390409055932,-0.001238169976726329,39.54480796586272,1.1149454830503718,1.1120305169496278
81,23:45,1.11271,1.11298,1615,1,-0.00108394491325714,-0.0012073249640324913,52.44094488189148,1.1143514562066523,1.1123460437933474
82,00:00,1.11298,1.11327,1673,1,-0.0009984772073985404,-0.0011655554127057012,48.81355932203375,1.1141901860393109,1.112402813960689
83,00:15,1.11326,1.113255,1106,0,-0.0009213332531514684,-0.0011167109807948548,49.39965694683044,1.114014652957087,1.112477347042913
84,00:30,1.113245,1.113175,1455,0,-0.0008567750752865866,-0.0010647237996932013,39.845261121859295,1.1138729633119335,1.1125320366880662
85,00:45,1.113175,1.11334,1305,1,-0.0007832690946201204,-0.0010084328586785851,48.77551020408271,1.1138537411906018,1.1125352588093984
86,01:00,1.11334,1.113385,1466,1,-0.0007131630517089871,-0.0009493788972846656,43.59550561798089,1.1138471267498378,1.112536373250162
87,01:15,1.113385,1.113175,1445,0,-0.0006668615873004491,-0.0008928754352878223,39.33747412008216,1.1138416828547812,1.1125768171452186
88,01:30,1.1132,1.113195,1272,1,-0.0006213905073531034,-0.0008385784497008785,44.700460829489074,1.1138314391823108,1.1125725608176893
89,01:45,1.113195,1.113255,1357,1,-0.000573897319276373,-0.0007856422236159774,52.15189873418001,1.1138288530879041,1.1125716469120959
90,02:00,1.113255,1.1132,1364,0,-0.0005345348805350092,-0.0007354207549997839,54.787234042554765,1.1137582862903004,1.1125922137096997
91,02:15,1.11321,1.11314,1438,0,-0.0005023901221987703,-0.0006888146284395812,59.5375722543323,1.1137357019206358,1.1125887980793643
92,02:30,1.11314,1.113085,1445,0,-0.00047586770330609873,-0.0006462252434128847,65.18987341772134,1.1136547521089326,1.1126112478910672
93,02:45,1.113085,1.11313,1370,1,-0.00044607529302487237,-0.0006061952533352824,62.06896551723663,1.113556232231045,1.112653767768955
94,03:00,1.11313,1.11297,1483,0,-0.00043041371467911205,-0.0005710389456040482,58.63192182410381,1.1135108643525085,1.1126536356474919
95,03:15,1.112975,1.11342,2189,1,-0.00037734081181928225,-0.0005322993188470951,62.86549707602419,1.1135480127331707,1.1126414872668295
96,03:30,1.11342,1.113665,1849,1,-0.000311915137934049,-0.00048822248266448587,61.861861861860945,1.113645026619939,1.112608973380061
97,03:45,1.11367,1.113565,1752,0,-0.00026507832633804185,-0.0004435936513991971,58.85714285713785,1.1136953948411001,1.1126341051588997
98,04:00,1.113575,1.11368,1795,1,-0.00021618819387581034,-0.00039811255989451974,64.14565826330528,1.1137277626248512,1.1127092373751486
99,04:15,1.11368,1.113665,1855,0,-0.00017661685711622965,-0.0003538134193388617,59.93883792048618,1.1137653377771115,1.1127601622228886
100,04:30,1.11366,1.11333,1865,0,-0.00017032459205279515,-0.0003171156538816484,48.571428571424946,1.1137228859497723,1.1128651140502277
101,04:45,1.11332,1.11361,2244,1,-0.00014111755142387494,-0.00028191603339009375,60.90225563909699,1.1137498000428154,1.1129011999571845
102,05:00,1.11361,1.113975,2369,1,-8.750955604308608e-05,-0.00024303473792069223,66.66666666666666,1.113873547025626,1.112847952974374
103,05:15,1.113975,1.11385,2140,0,-5.44832399351769e-05,-0.00020532443832358918,62.370062370061504,1.1139448217762238,1.1128361782237761
104,05:30,1.113845,1.114135,1731,1,-5.251986688881161e-06,-0.00016530994799664758,67.74193548387531,1.1140744915590437,1.1128025084409563
105,05:45,1.114135,1.114195,1854,1,3.8165684506097364e-05,-0.0001246148214960986,70.01897533207097,1.1141990454187474,1.1127634545812526
106,06:00,1.11419,1.114115,2150,0,6.536567550519123e-05,-8.661872209584064e-05,69.36090225563738,1.1142873122474162,1.1127481877525838
107,06:15,1.11412,1.11439,1854,1,0.00010786862371814365,-4.7721252933043785e-05,71.79930795847773,1.1144223763940515,1.1127346236059485
108,06:30,1.114395,1.11428,1700,0,0.00013116445352889805,-1.1944111640655416e-05,73.06338028168734,1.1145115977803743,1.1127539022196258
109,06:45,1.11429,1.11391,1660,0,0.0001184057509187042,1.4125860871216509e-05,58.87681159420041,1.11453383112773,1.1127971688722704
110,07:00,1.1139,1.114045,1799,1,0.00011782949387773023,3.4866587472519254e-05,57.169811320754896,1.1145628429466345,1.1128526570533652
111,07:15,1.114035,1.11392,1790,0,0.0001060637142142884,4.910601282087309e-05,56.635514018693044,1.1145630850382977,1.1129304149617023
112,07:30,1.11392,1.11408,1749,1,0.00010840034024206524,6.096487830511152e-05,57.35294117646962,1.1145627698439189,1.1130302301560808
113,07:45,1.11408,1.114295,1715,1,0.00012614669578803195,7.400124180169561e-05,60.78767123287882,1.1145839130025075,1.1131255869974925
114,08:00,1.114285,1.11418,1807,0,0.00012943917724661524,8.508882889067955e-05,65.7407407407402,1.1145265942909852,1.1133039057090148
115,08:15,1.114175,1.11458,2080,1,0.00016245249830681985,0.00010056156277390761,67.19858156028192,1.1146064729589995,1.1133400270410003
116,08:30,1.11459,1.114745,1862,1,0.000199628718529965,0.0001203749939251191,64.69465648855103,1.1147301573084163,1.1133243426915835
117,08:45,1.11475,1.11481,1892,1,0.00023166560082987786,0.00014263311530607087,68.74999999999892,1.1148390114198163,1.1133399885801836
118,09:00,1.11481,1.114985,2017,1,0.0002680857724228769,0.0001677236467294321,67.34693877550558,1.1149777705919361,1.1133317294080642
119,09:15,1.11498,1.11485,3043,0,0.00028279575560907766,0.00019073806850536122,62.97029702969943,1.115058895508963,1.113369104491037
120,09:30,1.114855,1.11524,2447,1,0.0003222090386683085,0.0002170322625379507,69.8412698412696,1.1151653891959838,1.1134536108040158
121,09:45,1.11524,1.11547,2403,1,0.0003677640719637054,0.00024717862442310163,69.35483870967639,1.1153387944880933,1.1134662055119071
122,10:00,1.115465,1.115355,3012,0,0.0003900905046372305,0.00027576100046592745,69.23076923077289,1.1154760533178647,1.1134669466821354
123,10:15,1.11535,1.11549,3361,1,0.0004139064789012714,0.00030339009615299627,80.85937500000394,1.1156108009331167,1.1134961990668832
124,10:30,1.11549,1.11485,3190,0,0.0003767947039923225,0.0003180710177208615,63.132137030993796,1.1156352613464267,1.1135432386535735
125,10:45,1.114845,1.115005,4237,1,0.00035578924269330514,0.00032561466271535027,67.52827140549113,1.115674211457811,1.1135852885421889
126,11:00,1.115005,1.113485,4724,0,0.00021402383292690175,0.0003032964967576606,43.322109988778244,1.1157414140072097,1.1134550859927903
127,11:15,1.113475,1.113655,4473,1,0.00011407630296278448,0.0002654524579986854,42.743764172336306,1.1157777716974906,1.1133452283025094
128,11:30,1.113665,1.113535,3995,0,2.4897169196291813e-05,0.00021734140023820672,42.69535673839223,1.115819867207118,1.1132286327928822
129,11:45,1.113535,1.113815,3520,1,-2.292006858883866e-05,0.00016928910647279766,41.09429569266779,1.115825256082651,1.1132137439173488
130,12:00,1.113815,1.114175,3346,1,-3.140457034533917e-05,0.0001291503711091703,43.65256124721416,1.1158230760639998,1.1132289239360005
131,12:15,1.114175,1.114505,3134,1,-1.1369298839936093e-05,0.00010104643711934903,46.792849631966554,1.1158207870193637,1.1132897129806363
132,12:30,1.114505,1.114855,3134,1,3.237764377939101e-05,8.731267845135742e-05,48.68154158215056,1.1158456498585594,1.1133423501414403
133,12:45,1.114855,1.11483,3084,0,6.428903593058699e-05,8.270794994720334e-05,49.79253112033291,1.115868355179623,1.1133731448203772
134,13:00,1.11483,1.11439,2698,0,5.345848521254304e-05,7.68580570002713e-05,41.27310061601652,1.115866712304271,1.113395787695729
135,13:15,1.1144,1.11417,3458,0,2.6813939946634946e-05,6.684923358954404e-05,36.62551440329389,1.115863281226635,1.113358218773365
136,13:30,1.114165,1.11466,3271,1,4.472133109190146e-05,6.242365309001552e-05,43.36198662846133,1.11585768932894,1.11335531067106
137,13:45,1.114655,1.115315,3427,1,0.00011049240585125908,7.203740364226424e-05,48.47958297132901,1.115920062952341,1.1133434370476591
138,14:00,1.11531,1.1154,2862,1,0.00016754390424300603,9.11387037624126e-05,55.28846153846216,1.115977611713269,1.1133273882867307
139,14:15,1.11541,1.115715,3003,1,0.0002354612445298887,0.00012000321191590782,56.62313432835834,1.1161019852689327,1.1132895147310675
140,14:30,1.115705,1.11522,3137,0,0.0002465023374098596,0.00014530303701469817,70.01153402537648,1.1160993832167851,1.1132901167832152
141,14:45,1.11522,1.11542,3170,1,0.00026829803881267544,0.00016990203737429364,70.21764032073455,1.1160912401433047,1.1132932598566954
142,15:00,1.11542,1.11543,3387,1,0.00028311463633556855,0.00019254455716654863,72.26792009400967,1.1161028501584862,1.113289149841514
143,15:15,1.11543,1.115995,3994,1,0.00033656792913716593,0.0002213492315606721,74.00881057269041,1.1162041734107386,1.1132383265892616
144,15:30,1.116005,1.11622,4091,1,0.00039256047558700047,0.0002555914803659378,73.21225879682501,1.11641723587188,1.1131622641281202
145,15:45,1.116195,1.115395,6967,0,0.00036614369032017535,0.00027770192235678534,59.081632653060545,1.1164568168663087,1.1131616831336912
146,16:00,1.115385,1.11511,5140,0,0.0003185391583837571,0.0002858693695621797,52.63702171665092,1.11641907312206,1.11336192687794
147,16:15,1.115105,1.114135,5363,0,0.00019983430677128489,0.00026866235700400077,43.99308556611969,1.1163749501829412,1.1134540498170589
148,16:30,1.11414,1.115575,4681,1,0.00021942641098626758,0.00025881516780045416,58.73249815770155,1.1163507851427321,1.1136822148572676
149,16:45,1.115585,1.1144,5746,0,0.0001385435705738569,0.0002347608483551347,51.485788113694895,1.1162918693446306,1.1137996306553692
150,17:00,1.114395,1.114,5270,0,4.168614779409552e-05,0.00019614590824292688,45.686274509804406,1.1163110090060038,1.1137629909939963
151,17:15,1.114015,1.113935,5447,0,-3.985953840435208e-05,0.0001489448189134711,40.226628895182486,1.1163560010008824,1.1136609989991177
152,17:30,1.11394,1.114165,5253,1,-8.494679068649091e-05,0.0001021664969934787,41.429562803609365,1.1163724186557868,1.1135755813442134
153,17:45,1.114185,1.116455,5243,1,6.33745562796939e-05,9.440810885072175e-05,54.03050108932453,1.1165996506672695,1.1135108493327304
154,18:00,1.116455,1.116495,5101,1,0.0001820494058255573,0.00011193636824568886,57.30659025787928,1.1167981070475286,1.1135228929524714
155,18:15,1.1165,1.116935,4531,1,0.00030805335454875404,0.0001511597655063019,58.449525934188244,1.1170473641128906,1.1135501358871098
156,18:30,1.116945,1.117525,3953,1,0.0004503293445221601,0.00021099368130947355,60.9743321110537,1.1174241105179261,1.113459889482074
157,18:45,1.117525,1.11856,3407,1,0.0006392312814584855,0.0002966412013392759,62.80579131303024,1.1180252508261068,1.1131832491738933
158,19:00,1.118555,1.1183,3417,0,0.0007592059467906864,0.00038915415042955803,60.34825870646817,1.1184499619431751,1.1130485380568247
159,19:15,1.11829,1.11714,3118,0,0.0007520156595519634,0.0004617264522540391,58.40154068367901,1.1185916766454,1.1130493233546002
160,19:30,1.11714,1.117285,3292,1,0.0007493792161648027,0.0005192570050361919,60.61493411420217,1.118753970142081,1.1130935298579188
161,19:45,1.117285,1.11693,3321,0,0.0007104546042100424,0.000557496524870962,64.51948051947957,1.118853350051728,1.113145149948272
162,20:00,1.116925,1.11694,3315,1,0.0006726594853940782,0.0005805291169755852,58.32824893227574,1.1189452872227823,1.1132042127772175
163,20:15,1.11694,1.11745,3363,1,0.0006760660505906735,0.0005996365036986029,70.25232403718329,1.1190825522276373,1.1132124477723628
164,20:30,1.117435,1.11758,2961,1,0.0006814009258804266,0.0006159893881349677,74.65564738291788,1.1192198247774552,1.1132111752225449
165,20:45,1.11759,1.11757,2546,0,0.0006770176979635778,0.0006281950501006897,75.22553782095682,1.1193608084310651,1.1132876915689347
166,21:00,1.11757,1.11797,2460,1,0.0006977770755447477,0.0006421114551895013,75.79661016948995,1.1195322776464813,1.1134022223535185
167,21:15,1.11797,1.117965,2777,0,0.0007056908092559766,0.0006548273260027963,64.83300589391072,1.1195857133536646,1.1137317866463354
168,21:30,1.117955,1.1177,2367,0,0.0006827093663319683,0.0006604037340686308,61.33584195672492,1.119680573429201,1.113849426570799
169,21:45,1.1177,1.117665,2332,0,0.0006541317758204102,0.0006591493424189868,57.43380855397015,1.119645115986663,1.1142113840133374
170,22:00,1.11767,1.11794,2735,1,0.0006462247544700706,0.0006565644248292036,54.51577801958456,1.1194976471332612,1.1147528528667388
171,22:15,1.11795,1.118275,2182,1,0.0006593890567800909,0.0006571293512193811,46.341463414633175,1.1192305365388076,1.1154539634611922
172,22:30,1.118275,1.118105,2042,0,0.0006486273100798634,0.0006554289429914775,47.437582128775915,1.1187222358521245,1.1163562641478753
173,22:45,1.11811,1.117805,2290,0,0.0006088723540029761,0.0006461176251937773,61.29032258064297,1.1186780319423528,1.1165354680576471
174,23:00,1.117815,1.11779,2444,0,0.000569590011162191,0.00063081210238746,58.96980461811679,1.1186079046583726,1.1167350953416273
175,23:15,1.1178,1.117555,1757,0,0.000513575753823492,0.0006073648326746664,61.595547309835304,1.1185751215795314,1.1168298784204682
176,23:30,1.11756,1.117505,1654,0,0.00045984862053716213,0.0005778615902471655,60.329067641680815,1.1185750234157745,1.1168279765842257
177,23:45,1.1175,1.1175,1695,0,0.0004121154121730086,0.0005447123546323342,51.12107623318126,1.1184260609639398,1.1168709390360603
178,00:00,1.117495,1.11767,2292,1,0.00038358238097968567,0.0005124863599018045,51.982378854623875,1.1183319560163216,1.1169020439836785
179,00:15,1.11767,1.117695,1251,1,0.00035885043481997947,0.00048175917488543947,52.73522975930301,1.1183239405011505,1.116965559498849
180,00:30,1.1177,1.11758,1426,0,0.00032621030110702165,0.00045064940012975595,40.25000000000384,1.1183183019429321,1.1170006980570675
181,00:45,1.117575,1.117705,1494,1,0.0003068915604362843,0.00042189783219106163,43.86792452829936,1.118260475605598,1.1171360243944017
182,01:00,1.117705,1.117615,1307,0,0.00028107896805384947,0.00039373405936361924,47.81491002570985,1.1181698584246207,1.1172941415753792
183,01:15,1.11759,1.11768,3817,1,0.00026283743307553564,0.0003675547341060026,50.37974683544551,1.118161818689909,1.117325181310091
184,01:30,1.11769,1.11766,1655,0,0.00024395489218864697,0.0003428347657225315,41.86046511628357,1.1181607349911442,1.1173342650088556
185,01:45,1.11767,1.117635,1294,0,0.00022438646394729034,0.00031914510536748325,27.304964539010157,1.1181591006620164,1.1173423993379838
186,02:00,1.117635,1.11762,1364,0,0.00020530138240304474,0.0002963763607745956,30.677290836659594,1.118131922468141,1.1173345775318593
187,02:15,1.117645,1.117575,1505,0,0.00018441932270385486,0.00027398495316044745,38.50000000000366,1.1181027280808475,1.1173247719191526
188,02:30,1.117575,1.117395,1603,0,0.00015159811555842673,0.0002495075856400433,33.04721030042738,1.1181128365019564,1.1172841634980435
189,02:45,1.117405,1.11763,1514,1,0.0001429023194694512,0.0002281865324059249,53.21888412016333,1.1181119769512735,1.1172815230487263
190,03:00,1.117625,1.117705,1926,1,0.0001404437633374389,0.0002106379785922277,58.403361344535156,1.1180842361127148,1.1172857638872853
191,03:15,1.1177,1.11712,2736,0,9.025037875143305e-05,0.00018656045862406876,39.26553672316416,1.1180004364921272,1.1172540635078727
192,03:30,1.11713,1.11716,2316,1,5.308746628385208e-05,0.00015986586015602546,34.451219512197724,1.117937461812478,1.117222538187522
193,03:45,1.11716,1.11698,2304,0,9.007264592186814e-06,0.00012969414104325772,30.083565459609332,1.1179697326593303,1.1171077673406697
194,04:00,1.11697,1.116905,2416,0,-3.161405883655988e-05,9.74325010672942e-05,30.769230769230774,1.117993265845295,1.1169957341547048
195,04:15,1.1169,1.117025,2383,1,-5.350695828831853e-05,6.724460919617165e-05,30.571428571427276,1.118007857681062,1.1169281423189383
196,04:30,1.117025,1.11699,2493,0,-7.284177172461881e-05,3.922733301201356e-05,31.563421828905703,1.1180223087538403,1.1168621912461598
197,04:45,1.11698,1.116365,2980,0,-0.0001370175740267321,3.978351604264436e-06,20.842572062083903,1.1181381717324663,1.1166328282675335
198,05:00,1.11636,1.11643,2704,1,-0.0001805511219952205,-3.292754311563256e-05,23.26086956521563,1.1181752604061506,1.1164717395938493
199,05:15,1.116425,1.116855,2670,1,-0.00017869790605051783,-6.208161570260961e-05,35.55555555555391,1.1181389509346167,1.116424049065383
200,05:30,1.11685,1.116555,2320,0,-0.00019914113679408985,-8.949351992090566e-05,32.1608040200977,1.1181338653990973,1.1163266346009026
201,05:45,1.116555,1.11666,2218,1,-0.00020451242997743257,-0.00011249730193221106,34.975369458126835,1.118086865110721,1.116269134889279
202,06:00,1.11666,1.11692,1816,1,-0.0001856493413889826,-0.00012712770982356537,42.399999999998975,1.1180347435723188,1.1162517564276813
203,06:15,1.116925,1.117055,1870,1,-0.00015798567549918374,-0.00013329930295868906,40.495867768593946,1.1179673571122555,1.1162566428877447
204,06:30,1.117055,1.11719,1623,1,-0.00012374222586442052,-0.00013138788753983536,41.65316045380687,1.1179054268472122,1.1162715731527877
205,06:45,1.117205,1.1172,1943,1,-9.470542371903257e-05,-0.0001240513947756748,51.593625498009835,1.1178446437486715,1.116288856251328
206,07:00,1.117195,1.1169,1986,0,-9.480815225249017e-05,-0.00011820274627103788,45.30685920577663,1.1177663290772986,1.1162951709227016
207,07:15,1.11691,1.116545,1990,0,-0.00012212729110627762,-0.00011898765523808583,42.614601018671955,1.1176984328330681,1.1162600671669314
208,07:30,1.116535,1.11647,2037,0,-0.000148122316805388,-0.00012481458755154626,42.61460101867517,1.1176585516957251,1.1162074483042748
209,07:45,1.11647,1.11667,1964,1,-0.00015084637036677506,-0.00013002094411459204,44.13223140495985,1.117539988951302,1.1162300110486982
